105;190;212;184;land;false;desert;1
106;122;157;236;land;false;jungle;1
107;175;185;181;land;false;jungle;1
108;207;209;144;land;false;desert;1
109;219;245;221;land;false;desert;1
110;119;193;230;land;false;jungle;1
111;65;253;208;land;false;mountain;1
112;135;153;234;land;false;plains;1
113;211;184;172;land;false;hills;1
114;144;220;253;land;false;desert;1
115;179;248;92;land;false;forest;1
116;154;174;191;land;false;plains;1
117;237;253;64;land;false;plains;1
118;238;253;192;land;false;plains;1
119;168;250;221;land;false;desert;1
120;146;224;235;land;false;desert;1
121;219;208;86;land;false;mountain;1
122;66;229;245;land;false;desert;1
123;208;132;170;land;false;desert;1
124;201;85;239;land;false;hills;1
125;203;248;88;land;false;desert;1
126;190;124;193;land;false;desert;1
127;233;91;207;land;false;desert;1
128;198;203;189;land;false;desert;1
129;248;28;236;land;false;jungle;1
130;233;161;211;land;false;forest;1
131;189;232;183;land;false;plains;1
132;253;75;204;land;false;desert;1
133;219;231;249;land;false;desert;1
134;116;236;201;land;false;plains;1
135;128;240;149;land;false;desert;1
136;207;82;249;land;false;desert;1
137;228;87;252;land;false;desert;1
138;177;166;229;land;false;desert;1
139;174;148;242;land;false;desert;1
140;75;205;232;land;false;desert;1
141;195;114;247;land;false;hills;1
142;162;187;167;land;false;plains;1
143;248;169;236;land;false;forest;1
144;235;156;250;land;false;forest;1
145;246;193;124;land;false;desert;1
146;252;165;153;land;false;desert;1
147;251;150;229;land;false;desert;1
148;98;220;207;land;false;forest;1
149;246;188;124;land;false;forest;1
150;242;108;240;land;false;forest;1
151;228;233;233;land;false;desert;1
152;181;101;222;land;false;mountain;1
153;130;217;187;land;false;forest;1
154;140;217;207;land;false;desert;1
155;251;188;191;land;false;desert;1
156;202;144;222;land;false;desert;1
157;156;229;136;land;false;desert;1
158;170;236;226;land;false;plains;1
159;239;143;166;land;false;desert;1
160;244;95;169;land;false;desert;1
161;248;207;97;land;false;plains;1
162;146;247;129;land;false;desert;1
163;178;220;251;land;false;forest;1
164;217;250;137;land;false;hills;1
165;241;206;168;land;false;desert;1
166;242;194;76;land;false;desert;1
167;252;240;107;land;false;mountain;1
168;215;135;187;land;false;forest;1
169;211;242;172;land;false;plains;1
170;226;251;217;land;false;desert;1
171;253;165;147;land;false;desert;1
172;124;204;223;land;false;mountain;1
173;143;190;195;land;false;plains;1
174;244;128;163;land;false;forest;1
175;201;187;157;land;false;mountain;1
176;154;251;141;land;false;plains;1
177;159;145;226;land;false;forest;1
178;249;238;206;land;false;desert;1
179;221;217;212;land;false;desert;1
180;224;206;158;land;false;desert;1
181;177;107;222;land;false;desert;1
182;230;192;174;land;false;desert;1
183;237;173;132;land;false;desert;1
184;176;215;179;land;false;forest;1
185;159;230;213;land;false;desert;1
186;109;160;245;land;false;plains;1
187;231;242;117;land;false;mountain;1
188;133;242;242;land;false;desert;1
189;252;100;167;land;false;plains;1
190;235;200;224;land;false;plains;1
191;186;184;154;land;false;forest;1
192;156;225;145;land;false;mountain;1
193;250;202;249;land;false;plains;1
194;113;226;192;land;false;mountain;1
195;231;246;195;land;false;desert;1
196;137;183;241;land;false;desert;1
197;200;215;251;land;false;desert;1
198;200;153;217;land;false;desert;1
199;162;160;208;land;false;desert;1
200;198;201;112;land;false;desert;1
201;213;242;188;land;false;desert;1
202;186;241;160;land;false;desert;1
203;248;211;84;land;false;plains;1
204;180;237;92;land;false;plains;1
205;204;250;47;land;false;plains;1
206;174;206;238;land;false;desert;1
207;61;227;223;land;false;mountain;1
208;190;165;243;land;false;desert;1
209;243;108;245;land;false;plains;1
210;216;244;171;land;false;desert;1
211;159;88;254;land;false;desert;1
212;233;149;191;land;false;desert;1
213;239;234;167;land;false;mountain;1
214;239;140;223;land;false;desert;1
215;247;235;129;land;false;hills;1
216;101;242;253;land;false;mountain;1
217;239;120;223;land;false;forest;1
218;249;155;111;land;false;forest;1
219;195;164;182;land;false;desert;1
220;177;189;203;land;false;desert;1
221;124;203;180;land;false;plains;1
222;177;162;188;land;false;desert;1
223;215;225;219;land;false;desert;1
224;202;249;172;land;false;plains;1
225;226;235;102;land;false;jungle;1
226;116;238;247;land;false;desert;1
227;186;228;226;land;false;desert;1
228;225;190;163;land;false;plains;1
229;230;239;44;land;false;plains;1
230;120;170;245;land;false;jungle;1
231;231;90;212;land;false;forest;1
232;187;240;135;land;false;desert;1
233;242;140;146;land;false;desert;1
234;145;196;252;land;false;desert;1
235;216;197;190;land;false;desert;1
236;178;133;221;land;false;desert;1
237;207;83;247;land;false;forest;1
238;135;178;246;land;false;desert;1
239;54;254;195;land;false;desert;1
240;222;222;134;land;false;desert;1
241;202;168;160;land;false;forest;1
242;173;227;200;land;false;mountain;1
243;219;135;191;land;false;desert;1
244;250;152;209;land;false;desert;1
245;189;244;76;land;false;desert;1
246;195;189;202;land;false;desert;1
247;184;156;232;land;false;desert;1
248;186;227;130;land;false;desert;1
249;147;251;209;land;false;desert;1
250;128;207;239;land;false;mountain;1
251;241;224;40;land;false;forest;1
252;92;161;253;land;false;plains;1
253;198;186;169;land;false;forest;1
254;147;120;234;land;false;desert;1
255;233;168;190;land;false;jungle;1
256;198;251;227;land;false;plains;1
257;142;161;232;land;false;desert;1
258;183;234;156;land;false;plains;1
259;192;207;247;land;false;desert;1
260;236;119;153;land;false;forest;1
261;228;223;164;land;false;desert;1
262;253;113;161;land;false;desert;1
263;58;253;191;land;false;plains;1
264;206;149;245;land;false;plains;1
265;141;227;231;land;false;mountain;1
266;228;218;240;land;false;desert;1
267;232;221;88;land;false;desert;1
268;234;108;214;land;false;desert;1
269;162;194;238;land;false;desert;1
270;199;100;229;land;false;forest;1
271;243;252;8;land;false;desert;1
272;219;216;244;land;false;plains;1
273;122;208;214;land;false;hills;1
274;192;203;156;land;false;desert;1
275;252;120;164;land;false;desert;1
276;171;184;202;land;false;desert;1
277;226;138;188;land;false;plains;1
278;61;250;226;land;false;desert;1
279;236;228;226;land;false;plains;1
280;184;167;250;land;false;plains;1
281;31;253;253;land;false;desert;1
282;151;222;145;land;false;desert;1
283;168;189;219;land;false;desert;1
284;85;198;227;land;false;desert;1
285;207;214;243;land;false;mountain;1
286;222;136;213;land;false;mountain;1
287;159;156;239;land;false;jungle;1
288;218;242;143;land;false;forest;1
289;223;119;244;land;false;desert;1
290;189;120;254;land;false;plains;1
291;215;252;119;land;false;desert;1
292;161;186;222;land;false;desert;1
293;232;163;108;land;false;forest;1
294;119;176;209;land;false;desert;1
295;204;130;226;land;false;plains;1
296;220;214;241;land;false;desert;1
297;218;193;106;land;false;forest;1
298;92;252;225;land;false;forest;1
299;182;238;234;land;false;plains;1
300;50;250;211;land;false;mountain;1
301;191;224;200;land;false;plains;1
302;145;207;197;land;false;jungle;1
303;176;183;210;land;false;desert;1
304;249;91;254;land;false;forest;1
305;108;162;234;land;false;desert;1
306;218;180;250;land;false;plains;1
307;254;236;156;land;false;forest;1
308;237;118;252;land;false;desert;1
309;235;223;114;land;false;desert;1
310;216;192;244;land;false;desert;1
311;253;187;143;land;false;plains;1
312;178;174;173;land;false;desert;1
313;239;224;228;land;false;desert;1
314;249;199;111;land;false;desert;1
315;208;253;109;land;false;forest;1
316;220;74;240;land;false;plains;1
317;224;200;152;land;false;desert;1
318;194;82;237;land;false;forest;1
319;219;230;147;land;false;desert;1
320;240;171;93;land;false;forest;1
321;203;251;117;land;false;jungle;1
322;125;243;173;land;false;desert;1
323;208;172;175;land;false;forest;1
324;174;120;254;land;false;desert;1
325;253;176;253;land;false;mountain;1
326;242;248;201;land;false;desert;1
327;60;254;223;land;false;mountain;1
328;228;187;226;land;false;plains;1
329;248;203;111;land;false;jungle;1
330;214;68;234;land;false;forest;1
331;250;221;189;land;false;jungle;1
332;186;217;206;land;false;forest;1
333;253;163;121;land;false;desert;1
334;109;155;249;land;false;desert;1
335;241;151;213;land;false;desert;1
336;190;198;121;land;false;forest;1
337;134;220;158;land;false;plains;1
338;239;224;238;land;false;jungle;1
339;175;113;242;land;false;plains;1
340;182;136;205;land;false;forest;1
341;111;211;204;land;false;jungle;1
342;139;164;244;land;false;plains;1
343;202;227;167;land;false;mountain;1
344;213;139;163;land;false;desert;1
345;247;239;75;land;false;forest;1
346;165;240;206;land;false;desert;1
347;253;225;59;land;false;mountain;1
348;124;141;245;land;false;jungle;1
349;142;151;249;land;false;mountain;1
350;241;233;250;land;false;forest;1
351;194;199;244;land;false;hills;1
352;244;138;208;land;false;desert;1
353;164;172;179;land;false;forest;1
354;222;213;226;land;false;mountain;1
355;132;249;245;land;false;forest;1
356;229;219;164;land;false;desert;1
357;154;201;146;land;false;desert;1
358;235;139;177;land;false;plains;1
359;243;190;172;land;false;desert;1
360;221;158;142;land;false;forest;1
361;181;197;244;land;false;desert;1
362;198;217;186;land;false;plains;1
363;120;152;249;land;false;desert;1
364;148;156;245;land;false;desert;1
365;211;168;228;land;false;forest;1
366;174;215;198;land;false;desert;1
367;171;169;225;land;false;forest;1
368;215;70;234;land;false;forest;1
369;194;180;248;land;false;desert;1
370;103;249;244;land;false;desert;1
371;204;214;243;land;false;mountain;1
372;209;234;92;land;false;desert;1
373;114;196;232;land;false;desert;1
374;190;90;245;land;false;forest;1
375;105;203;196;land;false;desert;1
376;157;238;108;land;false;jungle;1
377;109;195;251;land;false;forest;1
378;203;228;160;land;false;forest;1
379;229;238;222;land;false;desert;1
380;247;125;247;land;false;desert;1
381;165;237;166;land;false;plains;1
382;201;141;187;land;false;forest;1
383;235;137;202;land;false;desert;1
384;246;216;188;land;false;desert;1
385;207;198;110;land;false;desert;1
386;200;163;156;land;false;forest;1
387;238;157;160;land;false;desert;1
388;117;228;167;land;false;desert;1
389;201;208;197;land;false;forest;1
390;128;248;196;land;false;desert;1
391;211;208;154;land;false;plains;1
392;139;252;252;land;false;desert;1
393;157;137;217;land;false;desert;1
394;220;211;199;land;false;mountain;1
395;226;250;135;land;false;forest;1
396;58;203;242;land;false;hills;1
397;134;250;178;land;false;desert;1
398;160;197;208;land;false;hills;1
399;119;198;191;land;false;desert;1
400;207;171;139;land;false;plains;1
401;234;231;81;land;false;forest;1
402;223;247;138;land;false;mountain;1
403;131;230;208;land;false;mountain;1
404;219;165;135;land;false;plains;1
405;248;248;176;land;false;forest;1
406;225;98;181;land;false;forest;1
407;188;141;176;land;false;desert;1
408;222;166;235;land;false;hills;1
409;165;250;182;land;false;forest;1
410;213;245;204;land;false;hills;1
411;221;245;218;land;false;desert;1
412;236;219;238;land;false;desert;1
413;144;241;163;land;false;desert;1
414;252;237;82;land;false;mountain;1
415;248;116;211;land;false;desert;1
416;155;235;114;land;false;plains;1
417;253;198;85;land;false;desert;1
418;174;206;142;land;false;desert;1
419;157;224;199;land;false;desert;1
420;176;173;181;land;false;mountain;1
421;161;102;249;land;false;forest;1
422;178;211;226;land;false;desert;1
423;183;134;186;land;false;jungle;1
424;247;7;249;land;false;forest;1
425;215;78;232;land;false;desert;1
426;177;127;235;land;false;plains;1
427;155;198;238;land;false;plains;1
428;233;196;156;land;false;forest;1
429;247;104;228;land;false;desert;1
430;222;206;82;land;false;desert;1
431;169;178;166;land;false;forest;1
432;169;239;202;land;false;desert;1
433;252;158;225;land;false;desert;1
434;243;141;175;land;false;desert;1
435;166;235;148;land;false;hills;1
436;207;248;46;land;false;desert;1
437;170;194;157;land;false;desert;1
438;152;170;222;land;false;desert;1
439;227;244;43;land;false;desert;1
440;145;219;151;land;false;forest;1
441;238;161;227;land;false;forest;1
442;153;204;145;land;false;desert;1
443;243;83;204;land;false;desert;1
444;135;129;248;land;false;desert;1
445;254;195;248;land;false;desert;1
446;252;120;161;land;false;forest;1
447;208;155;237;land;false;desert;1
448;214;201;138;land;false;desert;1
449;233;229;82;land;false;desert;1
450;212;179;182;land;false;desert;1
451;238;248;205;land;false;plains;1
452;101;252;190;land;false;plains;1
453;230;117;239;land;false;jungle;1
454;191;107;204;land;false;plains;1
455;138;252;124;land;false;desert;1
456;241;157;105;land;false;desert;1
457;227;244;116;land;false;desert;1
458;251;158;104;land;false;plains;1
459;228;162;233;land;false;desert;1
460;233;214;214;land;false;desert;1
461;240;206;63;land;false;desert;1
462;249;137;243;land;false;plains;1
463;180;221;167;land;false;forest;1
464;98;244;176;land;false;plains;1
465;225;50;231;land;false;desert;1
466;234;244;91;land;false;hills;1
467;178;194;205;land;false;desert;1
468;227;168;213;land;false;desert;1
469;206;85;231;land;false;plains;1
470;190;236;81;land;false;plains;1
471;202;254;137;land;false;forest;1
472;219;136;227;land;false;mountain;1
473;97;217;206;land;false;mountain;1
474;218;223;209;land;false;desert;1
475;188;168;183;land;false;plains;1
476;240;217;84;land;false;plains;1
477;253;91;243;land;false;forest;1
478;65;227;225;land;false;desert;1
479;179;201;137;land;false;hills;1
480;143;234;211;land;false;forest;1
481;252;194;254;land;false;desert;1
482;200;141;233;land;false;desert;1
483;241;65;224;land;false;desert;1
484;162;178;243;land;false;desert;1
485;224;191;206;land;false;hills;1
486;201;233;172;land;false;hills;1
487;57;220;228;land;false;desert;1
488;171;87;254;land;false;plains;1
489;159;223;203;land;false;mountain;1
490;136;213;193;land;false;forest;1
491;95;239;168;land;false;jungle;1
492;253;152;135;land;false;desert;1
493;239;73;234;land;false;desert;1
494;193;218;134;land;false;forest;1
495;131;224;203;land;false;desert;1
496;242;126;154;land;false;desert;1
497;215;147;155;land;false;desert;1
498;213;238;206;land;false;plains;1
499;222;252;29;land;false;desert;1
500;163;217;200;land;false;jungle;1
501;229;233;245;land;false;forest;1
502;245;137;219;land;false;forest;1
503;144;226;247;land;false;mountain;1
504;98;194;228;land;false;plains;1
505;230;179;227;land;false;hills;1
506;152;185;230;land;false;plains;1
507;160;241;194;land;false;desert;1
508;124;248;158;land;false;plains;1
509;220;119;179;land;false;desert;1
510;233;158;120;land;false;plains;1
511;135;206;241;land;false;forest;1
512;245;180;89;land;false;forest;1
513;170;80;251;land;false;mountain;1
514;116;178;225;land;false;mountain;1
515;237;248;176;land;false;desert;1
516;212;227;168;land;false;jungle;1
517;250;175;189;land;false;desert;1
518;240;101;253;land;false;desert;1
519;103;233;167;land;false;desert;1
520;248;87;251;land;false;hills;1
521;171;224;198;land;false;plains;1
522;247;203;189;land;false;desert;1
523;229;186;224;land;false;forest;1
524;244;222;59;land;false;desert;1
525;235;157;180;land;false;plains;1
526;230;247;252;land;false;plains;1
527;174;250;78;land;false;desert;1
528;47;232;242;land;false;desert;1
529;116;174;238;land;false;desert;1
530;242;219;202;land;false;hills;1
531;139;210;182;land;false;forest;1
532;95;240;225;land;false;desert;1
533;162;222;146;land;false;forest;1
534;157;222;214;land;false;desert;1
535;171;229;103;land;false;forest;1
536;186;194;229;land;false;desert;1
537;222;109;197;land;false;hills;1
538;249;66;189;land;false;desert;1
539;193;175;190;land;false;plains;1
540;194;227;89;land;false;plains;1
541;46;211;247;land;false;desert;1
542;226;237;206;land;false;mountain;1
543;178;139;220;land;false;desert;1
544;210;197;104;land;false;plains;1
545;247;126;184;land;false;desert;1
546;196;172;145;land;false;desert;1
547;151;235;166;land;false;desert;1
548;245;244;119;land;false;plains;1
549;174;186;200;land;false;desert;1
550;176;100;231;land;false;desert;1
551;238;231;126;land;false;desert;1
552;180;169;182;land;false;forest;1
553;159;183;252;land;false;plains;1
554;233;226;139;land;false;forest;1
555;251;100;180;land;false;forest;1
556;206;220;76;land;false;plains;1
557;192;254;215;land;false;desert;1
558;201;174;249;land;false;forest;1
559;193;201;218;land;false;plains;1
560;202;93;253;land;false;mountain;1
561;212;223;179;land;false;jungle;1
562;204;154;176;land;false;desert;1
563;217;197;151;land;false;forest;1
564;247;168;187;land;false;forest;1
565;82;246;176;land;false;desert;1
566;154;212;221;land;false;desert;1
567;164;214;162;land;false;forest;1
568;187;205;145;land;false;desert;1
569;164;153;212;land;false;forest;1
570;236;200;72;land;false;desert;1
571;184;214;246;land;false;plains;1
572;242;111;190;land;false;plains;1
573;191;250;146;land;false;forest;1
574;216;90;204;land;false;plains;1
575;246;123;221;land;false;forest;1
576;183;171;239;land;false;desert;1
577;226;151;154;land;false;desert;1
578;208;135;200;land;false;forest;1
579;225;118;212;land;false;desert;1
580;125;224;185;land;false;forest;1
581;234;143;187;land;false;plains;1
582;183;199;253;land;false;forest;1
583;191;148;230;land;false;desert;1
584;126;205;221;land;false;jungle;1
585;254;237;129;land;false;plains;1
586;107;240;199;land;false;plains;1
587;231;97;242;land;false;hills;1
588;107;231;184;land;false;forest;1
589;170;106;228;land;false;plains;1
590;173;115;229;land;false;forest;1
591;134;117;253;land;false;jungle;1
592;176;169;226;land;false;desert;1
593;179;240;161;land;false;desert;1
594;254;208;224;land;false;plains;1
595;144;167;200;land;false;plains;1
596;103;165;239;land;false;desert;1
597;180;227;144;land;false;mountain;1
598;112;236;243;land;false;mountain;1
599;248;245;198;land;false;mountain;1
600;204;217;107;land;false;desert;1
601;111;174;221;land;false;mountain;1
602;216;223;149;land;false;forest;1
603;187;221;146;land;false;desert;1
604;197;180;192;land;false;desert;1
605;218;88;244;land;false;forest;1
606;224;147;190;land;false;forest;1
607;217;151;222;land;false;mountain;1
608;122;245;149;land;false;plains;1
609;236;247;82;land;false;mountain;1
610;194;237;178;land;false;desert;1
611;125;254;153;land;false;plains;1
612;233;233;148;land;false;desert;1
613;243;206;117;land;false;desert;1
614;243;131;239;land;false;mountain;1
615;127;217;187;land;false;hills;1
616;252;148;193;land;false;desert;1
617;223;207;233;land;false;desert;1
618;213;95;208;land;false;forest;1
619;178;84;244;land;false;desert;1
620;207;94;207;land;false;desert;1
621;248;12;246;land;false;desert;1
622;246;103;210;land;false;plains;1
623;208;156;141;land;false;hills;1
624;202;246;75;land;false;desert;1
625;215;56;239;land;false;desert;1
626;231;166;126;land;false;hills;1
627;224;198;220;land;false;desert;1
628;164;251;95;land;false;jungle;1
629;211;151;229;land;false;plains;1
630;254;136;224;land;false;plains;1
631;187;124;213;land;false;forest;1
632;209;247;131;land;false;desert;1
633;79;201;254;land;false;forest;1
634;111;187;246;land;false;desert;1
635;170;142;198;land;false;forest;1
636;125;239;208;land;false;desert;1
637;204;168;252;land;false;mountain;1
638;232;132;174;land;false;plains;1
639;191;233;111;land;false;plains;1
640;196;137;207;land;false;desert;1
641;242;121;235;land;false;desert;1
642;121;230;185;land;false;mountain;1
643;234;253;78;land;false;forest;1
644;201;190;172;land;false;forest;1
645;171;109;253;land;false;desert;1
646;93;254;186;land;false;jungle;1
647;186;165;181;land;false;plains;1
648;155;243;203;land;false;desert;1
649;232;193;91;land;false;plains;1
650;226;232;235;land;false;desert;1
651;212;198;117;land;false;desert;1
652;181;210;239;land;false;desert;1
653;190;209;187;land;false;mountain;1
654;186;205;161;land;false;hills;1
655;206;83;221;land;false;desert;1
656;179;194;168;land;false;hills;1
657;240;238;72;land;false;desert;1
658;234;170;221;land;false;desert;1
659;250;196;146;land;false;hills;1
660;190;107;244;land;false;desert;1
661;207;163;254;land;false;desert;1
662;216;90;251;land;false;desert;1
663;100;197;226;land;false;mountain;1
664;114;241;232;land;false;desert;1
665;209;142;165;land;false;desert;1
666;80;187;252;land;false;plains;1
667;51;222;232;land;false;plains;1
668;254;51;228;land;false;jungle;1
669;228;236;203;land;false;desert;1
670;241;102;244;land;false;mountain;1
671;31;239;252;land;false;desert;1
672;224;235;239;land;false;forest;1
673;248;248;27;land;false;forest;1
674;245;179;208;land;false;forest;1
675;162;224;130;land;false;desert;1
676;116;170;215;land;false;desert;1
677;140;252;219;land;false;desert;1
678;243;28;250;land;false;desert;1
679;194;190;240;land;false;desert;1
680;141;208;171;land;false;desert;1
681;253;173;164;land;false;desert;1
682;168;115;226;land;false;desert;1
683;64;216;248;land;false;hills;1
684;212;131;205;land;false;hills;1
685;138;219;254;land;false;desert;1
686;208;225;182;land;false;desert;1
687;191;177;160;land;false;forest;1
688;242;235;83;land;false;desert;1
689;230;197;187;land;false;desert;1
690;147;117;254;land;false;desert;1
691;198;239;136;land;false;forest;1
692;181;176;193;land;false;mountain;1
693;251;76;184;land;false;mountain;1
694;224;102;182;land;false;mountain;1
695;210;73;238;land;false;desert;1
696;191;130;234;land;false;desert;1
697;202;119;182;land;false;desert;1
698;213;202;130;land;false;plains;1
699;153;242;222;land;false;mountain;1
700;240;243;220;land;false;desert;1
701;169;227;222;land;false;plains;1
702;178;163;169;land;false;plains;1
703;131;244;223;land;false;jungle;1
704;236;212;113;land;false;forest;1
705;236;254;153;land;false;desert;1
706;250;208;237;land;false;jungle;1
707;223;211;203;land;false;desert;1
708;205;101;195;land;false;mountain;1
709;172;125;247;land;false;forest;1
710;252;252;16;land;false;jungle;1
711;175;226;160;land;false;forest;1
712;180;125;198;land;false;desert;1
713;243;173;175;land;false;jungle;1
714;185;169;228;land;false;desert;1
715;239;245;180;land;false;plains;1
716;186;236;188;land;false;forest;1
717;148;225;173;land;false;desert;1
718;177;217;231;land;false;plains;1
719;208;199;179;land;false;desert;1
720;201;230;220;land;false;desert;1
721;239;100;212;land;false;plains;1
722;160;241;176;land;false;desert;1
723;15;244;243;land;false;desert;1
724;100;213;250;land;false;mountain;1
725;231;178;136;land;false;desert;1
726;220;115;198;land;false;desert;1
727;240;218;82;land;false;desert;1
728;222;210;235;land;false;forest;1
729;211;143;185;land;false;desert;1
730;227;218;183;land;false;plains;1
731;196;106;239;land;false;forest;1
732;175;176;231;land;false;plains;1
733;203;247;197;land;false;desert;1
734;160;219;133;land;false;plains;1
735;239;141;218;land;false;plains;1
736;153;98;252;land;false;forest;1
737;252;171;214;land;false;plains;1
738;219;144;145;land;false;jungle;1
739;182;78;246;land;false;desert;1
740;76;241;234;land;false;desert;1
741;201;104;205;land;false;plains;1
742;203;175;132;land;false;jungle;1
743;210;252;203;land;false;mountain;1
744;231;225;234;land;false;desert;1
745;229;148;213;land;false;desert;1
746;198;247;110;land;false;desert;1
747;68;247;220;land;false;forest;1
748;31;239;234;land;false;desert;1
749;216;215;234;land;false;plains;1
750;221;129;197;land;false;jungle;1
751;220;114;240;land;false;forest;1
752;128;182;240;land;false;plains;1
753;144;232;201;land;false;desert;1
754;173;184;234;land;false;desert;1
755;251;134;218;land;false;plains;1
756;175;197;216;land;false;desert;1
757;211;228;172;land;false;plains;1
758;187;218;183;land;false;desert;1
759;53;221;251;land;false;desert;1
760;182;249;85;land;false;plains;1
761;250;129;240;land;false;forest;1
762;246;106;165;land;false;mountain;1
763;221;94;192;land;false;plains;1
764;209;254;224;land;false;desert;1
765;197;95;223;land;false;mountain;1
766;112;229;248;land;false;plains;1
767;238;127;181;land;false;desert;1
768;166;139;243;land;false;forest;1
769;110;208;219;land;false;plains;1
770;163;156;198;land;false;forest;1
771;201;242;250;land;false;forest;1
772;144;223;172;land;false;plains;1
773;235;202;157;land;false;jungle;1
774;209;237;164;land;false;forest;1
775;219;171;128;land;false;desert;1
776;168;177;166;land;false;desert;1
777;197;152;169;land;false;forest;1
778;200;230;77;land;false;jungle;1
779;215;148;184;land;false;desert;1
780;148;121;252;land;false;desert;1
781;216;242;137;land;false;desert;1
782;147;125;237;land;false;desert;1
783;222;110;175;land;false;desert;1
784;133;170;215;land;false;desert;1
785;132;231;205;land;false;desert;1
786;85;242;217;land;false;forest;1
787;181;207;119;land;false;plains;1
788;239;169;237;land;false;forest;1
789;202;247;213;land;false;desert;1
790;234;249;37;land;false;desert;1
791;251;242;178;land;false;plains;1
792;250;124;142;land;false;desert;1
793;171;232;209;land;false;jungle;1
794;205;155;153;land;false;desert;1
795;99;252;169;land;false;desert;1
796;253;138;117;land;false;forest;1
797;127;129;252;land;false;desert;1
798;198;103;229;land;false;desert;1
799;193;184;142;land;false;desert;1
800;74;253;218;land;false;desert;1
801;156;130;241;land;false;desert;1
802;227;196;122;land;false;mountain;1
803;245;175;203;land;false;plains;1
804;248;147;206;land;false;desert;1
805;80;191;238;land;false;desert;1
806;189;238;89;land;false;desert;1
807;235;160;118;land;false;forest;1
808;205;163;227;land;false;hills;1
809;244;148;151;land;false;forest;1
810;225;122;171;land;false;plains;1
811;248;226;253;land;false;desert;1
812;153;137;226;land;false;desert;1
813;118;253;148;land;false;plains;1
814;220;219;204;land;false;forest;1
815;188;227;110;land;false;hills;1
816;58;208;242;land;false;hills;1
